train_loss,val_loss,train_accuracy,val_accuracy,epoch_time,learning_rate
0.3180692576699787,2.5166516833835177,0.8888888888888888,0.6180555555555556,2.588083267211914,0.001
0.12674211296770307,0.21381497869151644,0.9496527777777778,0.9652777777777778,2.304426431655884,0.001
0.08210296672768891,3.335645702150133,0.9722222222222222,0.6180555555555556,2.296581745147705,0.001
0.04195927696612974,0.12525539545135367,0.9861111111111112,0.9722222222222222,2.2836883068084717,0.001
0.01989529127927704,0.11183630276678337,0.9947916666666666,0.9652777777777778,2.2895655632019043,0.001
0.010310658311937004,0.06841003967242108,0.9982638888888888,0.9861111111111112,2.7147467136383057,0.001
0.004921135983345771,0.06808089793452786,0.9982638888888888,0.9791666666666666,2.397066116333008,0.001
0.006178889450287291,0.11145095987659362,0.9982638888888888,0.9791666666666666,2.296717405319214,0.001
0.019627563810596865,0.04948536099659072,0.9947916666666666,0.9791666666666666,2.3192222118377686,0.001
0.0342269777110131,0.09380031227030688,0.9878472222222222,0.9652777777777778,2.299459457397461,0.001
0.034024512330587536,0.11867266557075912,0.9895833333333334,0.9652777777777778,2.595499277114868,0.001
0.025681335737721786,0.14038184266408077,0.9913194444444444,0.9583333333333334,2.723738193511963,0.001
0.03449310562832074,0.11138119714127646,0.9861111111111112,0.9583333333333334,2.3253190517425537,0.001
0.04550599315229596,0.1716681005847123,0.9774305555555556,0.9513888888888888,2.321287155151367,0.001
0.03138052376582184,0.19183023698214027,0.9861111111111112,0.9583333333333334,2.367436170578003,0.001
0.017235527474743623,0.2074832933334013,0.9947916666666666,0.9652777777777778,2.5523390769958496,0.001
0.005006926422033252,0.06346232898067683,0.9982638888888888,0.9791666666666666,2.5586049556732178,0.001
0.0022108426896415446,0.06659183357583566,1.0,0.9791666666666666,2.3567891120910645,0.001
0.0016753630932523971,0.06615719460468325,1.0,0.9861111111111112,2.3408002853393555,0.001
0.0007744171275084631,0.06006596196352297,1.0,0.9861111111111112,2.3409974575042725,0.001
