train_loss,val_loss,train_accuracy,val_accuracy,epoch_time,learning_rate
0.3020283236271805,0.2796667946709527,0.8888888888888888,0.875,3.584284782409668,0.001
0.12727620483686528,0.06795115851693684,0.9670138888888888,0.9652777777777778,3.349083662033081,0.001
0.047178165702563196,0.04624718686358796,0.9861111111111112,0.9861111111111112,3.462465763092041,0.001
0.04221151537624084,0.051915943156927824,0.9895833333333334,0.9861111111111112,3.433581829071045,0.001
0.03709574090316892,0.06570579096054037,0.9861111111111112,0.9791666666666666,3.3953099250793457,0.001
0.025552821355328586,0.05504608185340961,0.9913194444444444,0.9861111111111112,3.7140023708343506,0.001
0.008228790066722367,0.06996372116716681,1.0,0.9861111111111112,3.6262083053588867,0.001
0.01305420523244215,0.052007682789634496,0.9965277777777778,0.9861111111111112,3.45786714553833,0.001
0.03703546750087602,0.11374045059912735,0.9947916666666666,0.9791666666666666,3.4181160926818848,0.001
0.04841211539719047,0.04132128299938308,0.9861111111111112,0.9861111111111112,3.87424898147583,0.001
0.024639980958050325,0.039038414691781834,0.9930555555555556,0.9791666666666666,3.46303391456604,0.001
0.012390400434216846,0.10018885685844402,0.9965277777777778,0.9791666666666666,3.4686005115509033,0.001
0.060531334410673786,0.23286113639672598,0.9878472222222222,0.9027777777777778,3.622347831726074,0.001
0.0422650792558367,0.09265104432900746,0.984375,0.9652777777777778,3.7324249744415283,0.001
0.07060901133162487,0.10498521042366822,0.9774305555555556,0.9791666666666666,3.480678081512451,0.001
0.03479509459187587,0.038798738115777574,0.9878472222222222,0.9930555555555556,3.5092201232910156,0.001
0.016228251359684184,0.03249164174647174,0.9930555555555556,0.9930555555555556,3.7197418212890625,0.001
0.01844654695984597,0.040239494707849294,0.9947916666666666,0.9861111111111112,3.5906686782836914,0.001
0.007883385401025103,0.03789189078250072,0.9947916666666666,0.9791666666666666,3.482126235961914,0.001
0.0031491788989418032,0.03003404832108774,1.0,0.9791666666666666,3.5251049995422363,0.001
