train_loss,val_loss,train_accuracy,val_accuracy,epoch_time,learning_rate
1.4822707308663263,0.9093114071422153,0.3975694444444444,0.7708333333333334,9.271145820617676,0.001
0.5172299651636018,0.528858482837677,0.7951388888888888,0.8819444444444444,9.26937222480774,0.001
0.45682451874017715,0.19338310841057035,0.875,0.9375,9.265263080596924,0.001
0.16125354739940828,0.06799916633301312,0.9444444444444444,0.9722222222222222,9.335837125778198,0.001
0.1678824108093977,0.09916609525680542,0.9496527777777778,0.9791666666666666,9.49953556060791,0.001
0.1383369810258349,0.07733989010254542,0.96875,0.9791666666666666,9.409059286117554,0.001
0.16874530306732696,0.12674603911323679,0.9513888888888888,0.9583333333333334,9.485722780227661,0.001
0.11865183783488141,0.06670880690217018,0.9600694444444444,0.9722222222222222,9.704569578170776,0.001
0.08345813098518799,0.039131586336427264,0.9791666666666666,0.9861111111111112,9.62611198425293,0.001
0.05221337316712985,0.04210131439483828,0.9861111111111112,0.9791666666666666,9.77816891670227,0.001
0.07649923867817658,0.11881307206608148,0.9774305555555556,0.9791666666666666,9.752197265625,0.001
0.08942119022766645,0.0982081066403124,0.9791666666666666,0.9652777777777778,9.842986106872559,0.001
0.1377953904448077,0.13098685608969796,0.9652777777777778,0.9444444444444444,9.793495893478394,0.001
0.12655015950763804,0.43663240782916546,0.9600694444444444,0.9375,9.635693073272705,0.001
0.22226107634196524,0.04878622654036412,0.9409722222222222,0.9861111111111112,9.559302568435669,0.001
0.09004137721219901,0.15014125696486896,0.9756944444444444,0.9513888888888888,9.743371725082397,0.001
0.11276063988690213,0.04929014079809551,0.9756944444444444,0.9861111111111112,9.669496774673462,0.001
0.05861983301191584,0.05946123351653417,0.9861111111111112,0.9791666666666666,9.637208223342896,0.001
0.035735187939685095,0.28093039675796816,0.984375,0.9583333333333334,9.642100811004639,0.001
0.2544086766141681,0.28565243595383233,0.9392361111111112,0.9652777777777778,9.7340726852417,0.001
