train_loss,val_loss,train_accuracy,val_accuracy,epoch_time,learning_rate
1.1810601751009624,1.0435357226265802,0.4114583333333333,0.4722222222222222,16.778011322021484,0.001
1.006555630101098,0.8988530370924208,0.5590277777777778,0.6666666666666666,10.717727184295654,0.001
0.5094262974129783,0.45184339748488533,0.8142361111111112,0.8819444444444444,10.885701894760132,0.001
0.3229301927818192,0.23960317340162066,0.8975694444444444,0.9236111111111112,10.939530372619629,0.001
0.525523904297087,0.3196006466945012,0.8315972222222222,0.8888888888888888,11.070682764053345,0.001
0.26877569034695625,0.32829030023680794,0.9027777777777778,0.9305555555555556,10.98868727684021,0.001
0.18530450575053692,0.10685015904406707,0.9496527777777778,0.9583333333333334,10.957935333251953,0.001
0.13269741693511605,0.24414006951782438,0.9565972222222222,0.9236111111111112,10.897010326385498,0.001
0.10908922221925524,0.11912493464640445,0.9635416666666666,0.9652777777777778,10.801235914230347,0.001
0.11818406741238302,0.1533252058757676,0.9652777777777778,0.9444444444444444,10.802985191345215,0.001
0.08275824640360144,0.12940607163020307,0.96875,0.9722222222222222,10.927768468856812,0.001
0.06050665037603014,0.18050274873773256,0.9826388888888888,0.9722222222222222,11.094353675842285,0.001
0.04347185115329921,0.09614680816108982,0.9861111111111112,0.9861111111111112,10.979506731033325,0.001
0.0466155328322202,0.131003782670531,0.9826388888888888,0.9791666666666666,10.895747423171997,0.001
0.03391285047918144,0.09410095918509695,0.9895833333333334,0.9861111111111112,10.89146375656128,0.001
0.059717177491014205,0.1961437256799804,0.9861111111111112,0.9513888888888888,10.882848024368286,0.001
0.07434688756863277,0.15284408235715496,0.9756944444444444,0.9722222222222222,10.910792350769043,0.001
0.06233234822543131,0.14618170569236907,0.9826388888888888,0.9583333333333334,10.897727966308594,0.001
0.05397740095051833,0.13051863780452144,0.9826388888888888,0.9722222222222222,10.982979774475098,0.001
0.04769514943473041,0.08159938904767235,0.984375,0.9791666666666666,11.053739309310913,0.001
