train_loss,val_loss,train_accuracy,val_accuracy,epoch_time,learning_rate
0.2826206836228569,0.06239326194756561,0.9079861111111112,0.9791666666666666,3.0536959171295166,0.001
0.08973360097863609,0.06033753583000766,0.9652777777777778,0.9861111111111112,3.2762293815612793,0.001
0.05615728524410062,0.09340762171066469,0.9826388888888888,0.9791666666666666,3.0283610820770264,0.001
0.027273258375417855,0.17080746880835956,0.9913194444444444,0.9513888888888888,2.936718225479126,0.001
0.027431850075825222,0.09743083273578021,0.9930555555555556,0.9583333333333334,2.956630229949951,0.001
0.02640058930652837,0.03381559890436216,0.9895833333333334,0.9861111111111112,3.296891450881958,0.001
0.012336553753508875,0.04855153523385525,0.9982638888888888,0.9861111111111112,3.185708522796631,0.001
0.009375767154981278,0.10033996398043302,0.9965277777777778,0.9791666666666666,2.974963665008545,0.001
0.03502896548404048,0.07875694917877102,0.9895833333333334,0.9652777777777778,3.01098370552063,0.001
0.018063715594406757,0.06217297244196137,0.9947916666666666,0.9861111111111112,3.23372220993042,0.001
0.023312400151755557,0.4063887827926212,0.9913194444444444,0.8541666666666666,3.267040967941284,0.001
0.053138691537444376,0.05301551231079631,0.984375,0.9861111111111112,3.0267412662506104,0.001
0.06686889007687569,0.11385777923795912,0.9756944444444444,0.9583333333333334,3.005077838897705,0.001
0.03803152962225593,0.18467811743418375,0.9861111111111112,0.9513888888888888,3.228616237640381,0.001
0.047857477808267705,0.3166101939148373,0.9826388888888888,0.9444444444444444,3.2588746547698975,0.001
0.03592313990359091,0.06362410368294352,0.9895833333333334,0.9861111111111112,2.9530129432678223,0.001
0.011900098043649146,0.05335044405526585,0.9930555555555556,0.9861111111111112,2.9712460041046143,0.001
0.007237738224729482,0.056543688781352505,0.9982638888888888,0.9791666666666666,2.9646544456481934,0.001
0.00539457424019929,0.050447157273689903,0.9982638888888888,0.9861111111111112,3.2886745929718018,0.001
0.002892606859758315,0.06808023108816189,1.0,0.9861111111111112,2.911252498626709,0.001
